id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path,release_month,release_year,ISO_week
429617,Spider-Man: Far From Home,7.4,16435,Released,2019-06-28,1131927996,129,160000000,tt6320628,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",11.6478,It’s time to step up.,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America,"Český, Nederlands, English, Deutsch, Italiano","Hiten Patel, Clare Dunne, Kristen Alminta, Hélène Cardona, Jaylen Davis, Dawn Michelle King, Davina Sitaram, Zach Barack, Roman Ibragimov, Charlie Esquér, Michael de Roos, Joakim Skarli, Anjana Vasan, Giuseppe Andriolo, Remy Hii, Mari Alexandrova, Joshua Sinclair-Evans, Chris Hyacinthe, Samuel L. Jackson, Camille Kinloch, Karen-J Sear, Tom Holland, Kimberly Collison, Tyler Luke Cunningham, Luigi Boccanfuso, Vincent Angel, Jessica VanOss, Brian Law, Maurice Sardison, Sokol Cahani, Zendaya, Meagan Holder, Gavin Lee Lewis, Peter Arpesella, Michael Hennessy, Peter Billingsley, Lucas Antoine Starrets, Nicholas Gleaves, Emily Ng, Marisa Tomei, Peter Bankolé, Toni Garrn, Vincent Frattini, Numan Acar, Graham Burton, Sergio Pierattini, Annie Pisapia, Géraldine Lamarre, Amanda Musso, Antonín Mašek, Jivan Xander Ramesh, Nicholle Hembra, Faith Tarby, Sean Coleman, Andrew Dunkelberger, Jo Wheatley, Sofia Renee, Martin Starr, Luigi Petrazzuolo, Kristianne-Kaith Domingo, Keon Kendrick, Kat Leroy, Michael Iacono, J.K. Simmons, Lasco Atkins, Cailan Robinson, Joe David Walters, Timothy Christian Jansen, Evelyn Mok, Daniel Olson, Paolo Braghetto, Sitara Attaie, Rich Lawton, Bruno Bilotta, Ruth Clarson, Dian Cathal, Patrick Loh, Brendan Murphy, Yasmin Mwanza, Hannah Kurczeski, Jake Cerny, Aristou Meehan, Ken Byrd, Tiziana Coste, Victoria Coburn, Samantha Mishinski, Ketan Majmudar, Patrick Doran, Cobie Smulders, Thomas Goodridge, Tony Mardon, Sebastián Viveros, Daniel Ryves, Ben Mendelsohn, Anthony Molinari, Blair Barnette, Giada Benedetti, Rocco Wu, Angourie Rice, Jake Gyllenhaal, Massi Furlan, Melissa Beth Miller, Michal Kubal, Alessandro Giuggioli, Cynthia Garbutt, Pat Kiernan, Ria Fend, Ilya Tank Shilov, Lesdy Vanessa, Tony Revolori, Jan-Paul Buijs, JB Smoove, Lukáš Bech, Zoha Rahman, Anna Benamati, Joseph Long, Ray Rosario, Jimena Larraguivel, Emily Tebbutt, Tatiana Lunardon, Ferroz Fernandez, Sam Chuck, Claire Rushbrook, Sonia Goswami, Mike Ray, Petr Opava, Bradley Wj Miller, Adrian Mozzi, Sharon Blynn, Shari Abdul, Jon Favreau, Tuwaine Barrett, Daphne Cheung, Jorge Lendeborg Jr., Aleksandrs Petukhovs, Theo Ip, Dante Brattelli, Jacob Batalon, Jeroen van Koningsbrugge, Darren Lee Campbell",Jon Watts,Matthew J. Lloyd,"Joe Simon, Steve Ditko, Chris McKenna, Erik Sommers, Stan Lee, Jack Kirby","Matt Tolmach, Louis D'Esposito, Rachel O'Connor, Amy Pascal, Eric Hauserman Carroll, Victoria Alonso, Avi Arad, Stan Lee, Kevin Feige, Thomas M. Hammel",Michael Giacchino,7.3,617892,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,6,2019,26
497698,Black Widow,7.2,10843,Released,2021-07-07,379751131,134,200000000,tt3480822,en,Black Widow,"Natasha Romanoff, also known as Black Widow, confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises. Pursued by a force that will stop at nothing to bring her down, Natasha must deal with her history as a spy and the broken relationships left in her wake long before she became an Avenger.",8.5604,Her world. Her secrets. Her legacy.,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, Pусский","Cali Nelle, Valentina Herrera, Fiona Griffiths, C.C. Smiff, Judit Varga-Szathmary, Scarlett Johansson, Liani Samuel, Nanna Blondell, Dawid Szatarski, Robert Pralgo, Shawarah Battles, Shaina West, Dale Liner, Martin Razpopov, Andrew Byron, Nina Novich, Lewis Young, Jordyn Curet, Olga Kurylenko, Jade Ma, Claudia Heinz, Lucy Cork, Marcel Dorian, O-T Fagbenle, Danielle Jalade, Lucy-Jayne Murray, Violet McGraw, Ed Ashe, Jade Xu, Tabby Bond, Geoffrey D. Williams, Julia Louis-Dreyfus, Rob Horrocks, Rachel Weisz, Joakim Skarli, Lauren Okadigbo, Caister Myung Choi, Simona Zivkovska, Luigi Boccanfuso, Yuuki Luna, Paul O'Kelly, Ione Butler, Obie Matthew, Erin Jameson, Fatou Bah, Jeremy Renner, David Harbour, Ty Hurley, Liran Nathan, Madeleine Nicholls, Zoltán Nagy, William Hurt, Florence Pugh, Sophie Colgrove, Kurt Yue, Josh Henry, Aubrey Cleland, Ray Winstone, Aria Brooks, Ever Anderson, Clem So, Eniko Fulop, Yasmin Riley, Jose Miguel Vasquez, Aurélia Agel, Zhanè Samuels, Noel Krisztian Kozak, Ryan Kiera Armstrong, Oliver Simms, Kalina Vanska, Jacinte Blankenship, Yolanda Lynes, Georgia Curtis, Douglas Robson, Olivier Richters, Stephen Samson, Graham Kitchen, Gavin Lee Lewis, Michelle Lee, Ian Wilson",Cate Shortland,Gabriel Beristain,"Jac Schaeffer, Ned Benson, Eric Pearson","Scarlett Johansson, Kevin Feige, Victoria Alonso, Brad Winderbaum, Louis D'Esposito",Lorne Balfe,6.6,466388,/7JPpIjhD2V0sKyFvhB9khUMa30d.jpg,7,2021,27
566525,Shang-Chi and the Legend of the Ten Rings,7.5,10022,Released,2021-09-01,432243292,132,150000000,tt9376612,en,Shang-Chi and the Legend of the Ten Rings,Shang-Chi must confront the past he thought he left behind when he is drawn into the web of the mysterious Ten Rings organization.,10.0442,You can't outrun your destiny.,"Action, Adventure, Fantasy",Marvel Studios,United States of America,"English, 普通话","Awkwafina, Simu Liu, Dee Bradley Baker, Tsai Chin, Stella Ye, Lydia Sarks, Jodi Long, Jayden Tianyi Zhang, Stephanie Hsu, Fala Chen, Johnny Carr, Elodie Fong, Michelle Yeoh, Benjamin Wang, Tim Roth, Bingchen Ye, Raymond Ma, Michael-Anthony Taylor, Jade Xu, Louis Abdilla, Arnold Sun, Shelley Xu, Zhang Chongwei, David Chea, Dallas Liu, Tony Leung Chiu-wai, John Harding, Florian Munteanu, Thau Shen Lim, Zhou Yeye, Mark Ruffalo, Lynette Curran, Ben Kingsley, Alistair Bates, Brie Larson, Lau Ga-Yung, Ronny Chieng, Daniel Liu, Andy Le, Kunal Dudheker, Harmonie He, Fernando Chien, Yuen Wah, Paul He, Zach Cherry, Benedict Wong, Meng'er Zhang",Destin Daniel Cretton,Bill Pope,"Steve Englehart, Jim Starlin, Andrew Lanham, David Callaham, Destin Daniel Cretton","Jonathan Schwartz, Victoria Alonso, Kevin Feige, Charles Newirth, Louis D'Esposito",Joel P. West,7.3,476907,/d08HqqeBQSwN8i8MEvpsZ8Cb438.jpg,9,2021,35
524434,Eternals,6.8,8809,Released,2021-11-03,402064899,156,200000000,tt9032400,en,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",11.219,In the beginning...,"Science Fiction, Action, Adventure",Marvel Studios,United States of America,"العربية, English, हिन्दी, Latin, Español","Umair Mufti, Sebastian Senior, Anthony Pius, Jenny Sepiere, Barry Keoghan, Sneya Rajani, Abhishek Mukherjee, Alan Scott, Vladimirs Kozevnikovs, Harry Styles, Sarshi Soni, Don Lee, Alberto Rodríguez, Shiva Raichandani, Amran Hussain, Ascension Martinez Rubio, Manuel Pazhedath, Bill Skarsgård, Anushka Conway, Salma Hayek Pinault, Tarique Pacheco, Nidhi Joshi, Amar Bains, Kumail Nanjiani, Mahershala Ali, Kit Harington, Priyanka Chauhan, Vibhuti-Sheena Patel, Monsur Ali, Harkiran Virdee, Lauren Ridloff, Giursaran Kohli, Chrisoulla Spyrindonos, Derek Horsham, Priyani Elleni Shah, Gurpreet Sian, Reuben George, Saaj Raja, Ismail Mughal, Grahame Fox, Sanjay Dattani, Digvijay Rathod, Ozer Ercan, Medhavi Patel, Shreya Vadnerkar, Hari Patel, Ramzan Miah, Richard Madden, Hannah Dodd, Orson Rosenberg, Aaron Mistry, Nisha Aaliya, Aakash Shukal, Brian Tyree Henry, Zain Al Rafeea, Rickesh Chauhan, Yanich Gharity, Sherisse Bisram, Anekha Pillai, Bhavini Sheth, Ankush Saigal, Charithra Chandran, Ariadna Vadillo Soto, Krupali Khimasia, Adrià Escudero, Marissa Hussain, Chloe Stannage, Esha Jass, Harish Patel, Lia McHugh, Brenda Lorena Garcia, David Kaye, Nikkita Chadha, Shamina Patel, Angelina Jolie, Amun Bhacu, Jeff Mirza, Kaajel Patel, Esai Daniel Cross, Shahazan Miah, Gemma Chan, Lucia Efstathiou, Haaz Sleiman, Patton Oswalt, Sonal Chakrauaratl, Eddie Saleem, Sebastián Viveros",Chloé Zhao,Ben Davis,"Jim Starlin, Chloé Zhao, Ryan Firpo, Jack Kirby, Kaz Firpo, Patrick Burleigh","Louis D'Esposito, Victoria Alonso, Kevin De La Noy, Nate Moore, Kevin Feige",Ramin Djawadi,6.2,418364,/lFByFSLV5WDJEv3KabbdAF959F2.jpg,11,2021,44
634649,Spider-Man: No Way Home,7.9,21259,Released,2021-12-15,1921847111,148,200000000,tt10872600,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",16.732,Enter the Multiverse.,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America,"English, ","Alfred Molina, Jonathan Sam, Frederick A. Brown, Tom Hardy, Benedict Cumberbatch, Cristo Fernández, Benedict Wong, Charlie Cox, Gabriella Cila, Gary Weeks, JB Smoove, B. Clutch Dunlap, Willie D. Burton, Glenn Keogh, Rolando Fernandez, Marisa Tomei, Andrew Garfield, Emily Fong, Anisa Nyell Johnson, Paris Benjamin, Robert Tinsley, Andrew Dunlap, Thomas Haden Church, Michael Le, Arian Moayed, Jacob Batalon, Taylor St. Clair, Willem Dafoe, Robert Mitchel Owenby, Tobey Maguire, Edward Force, Carol Anne Dines, Jay Karales, Ben VanderMey, Hannibal Buress, Regina Ting Chen, Jon Favreau, Darnell Appling, Mary Rivera, Clay Savage, Harry Holland, Minnah Dunlap, Angourie Rice, Rhys Ifans, Rudy Eisenzopf, Kathleen Cardoso, Tom Holland, Haroon Khan, Zany Dunlap, Cole Failing, Dean Meminger, Mallory Hoff, Zendaya, Jwaundace Candece, Greg Clarkson, Jamie Foxx, Paula Newsome, Martin Starr, J.K. Simmons, Gregory Konow, Justin East, John M. Maiers, Tony Revolori",Jon Watts,Mauro Fiore,"Stan Lee, Chris McKenna, Erik Sommers, Steve Ditko","Kevin Feige, Louis D'Esposito, JoAnn Perritano, Matt Tolmach, Avi Arad, Amy Pascal, Victoria Alonso, Rachel O'Connor",Michael Giacchino,8.2,985761,/1g0dhYtq4irTY1GPXvft6k4YLjm.jpg,12,2021,50
453395,Doctor Strange in the Multiverse of Madness,7.2,9863,Released,2022-05-04,955775804,126,290000000,tt9419884,en,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",11.2618,Enter a new dimension of Strange.,"Fantasy, Action, Adventure","Marvel Studios, Kevin Feige Productions",United States of America,"广州话 / 廣州話, English, Español","Alan Leong, Yasmin Chadwick, André Layne, Benedict Cumberbatch, Jordan Alexandra, Gregory Fung, Benedict Wong, Audrey Wasilewski, Joshua Peace, Michael Stuhlbarg, Aliyah Camacho, Cecilia Appiah, Bruce Campbell, Jett Klyne, Victoria Sterling, Hayley Atwell, Richie Palmer, Christian Rummel, David K.S. Tse, Anson Mount, Nuakai Aru, Julian Hilliard, Charlie Norton, Yenifer Molina, Chess Lopez, Joshmaine Joseph, Vinny Moli, Sheila Atim, Lashana Lynch, Orphee Sidibe, Ross Marquand, Ella Bardot, Daniel Swain, Elizabeth Olsen, Chiwetel Ejiofor, Ruth Livier, Anthony Knight, Gabriella Cooper-Parsons, Rachel McAdams, Adam Hugill, Xochitl Gomez, Bridget Hoffman, Stephen Samson, Michael Waldron, Victoria Grove, John King, Momo Yeung, Topo Wresniwiro, John Krasinski, Eden Nathenson, Kevin Dalton, Scott Spiegel, Nina Jalava, Andrew Morgado, Andy Bale, Charlize Theron, Jessica Pennington, Patrick Stewart, Ako Mitchell, Bobbie Little",Sam Raimi,John Mathieson,"Stan Lee, Michael Waldron, Steve Ditko","Kevin Feige, Louis D'Esposito, Scott Derrickson, Eric Hauserman Carroll, Victoria Alonso, Jamie Christopher",Danny Elfman,6.9,530699,/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg,5,2022,18
616037,Thor: Love and Thunder,6.393,8177,Released,2022-07-06,760900000,119,250000000,tt10648342,en,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",13.1057,The one is not the only.,"Fantasy, Action, Comedy","Marvel Studios, Kevin Feige Productions",United States of America,English,"Jaimie Alexander, Ava Caryofyllis, Kim Thien Doan, Dave Bautista, Zali Mae Harrison, Jessica May Lynne, Nicole Milinkovic, Priscilla Doueihy, Evan Stanhope, Rafael Siemer, Janessa Dufty, Bo Chambers, Simona Paparelli, Indiana Ierano, Chanique Greyling, Samson Alston, Ben Falcone, Sean Gunn, Kuni Hashimoto, David Hambly, Zhang Chongwei, Andrew Crawford, Suren Jayemanne, Gabriel Siemer, Simone Landers, Te Kainga O'Te Hinekahu Waititi, Victoria Ferrara, Yure Covich, Olivia Vasquez, Chris Pratt, Mayzie Winderbaum, Chloé Gouneau, Alanis Long Borrello, Alan Dukes, Carly Rees, Rex Bale, Eliza Matengu, Corban Ierano, Chris Hemsworth, Briegh Winderbaum, Indiana Evans, Matewa Kiritapu Waititi, Kat Dennings, Elsa Pataky, India Rose Hemsworth, Luc Barrett, Johnny Nasser, Stephen Curry, Jenna Owen, Aleph Millepied, Leeton Alan Ingrey, Hannah Gray, Nico Cortez, Kaan Guldur, Arias Vang, Imaan Hadchiti, Sienna Ngeru, Jane Yubin Kim, Dianne Close, Dave Cory, Gemma Dart, Ben Sinclair, Bobby Holland Hanton, Melissa McCarthy, Garth Wood, Alan Tsibulya, Natalie Portman, Vin Diesel, Simon Russell Beale, Stephen Hunter, Jacob Yee, Luca Darda, Kieron L. Dyer, Indeia Booc, Xander Mouradian, Chayla Korewha, Tessa Thompson, Cayla Sutherland, Clariza Vicente, Bradley Cooper, Matt Damon, Nazih Kheir, Carmen Foon, Natasha Cheng, Shari Sebbens, Brooke Satchwell, Brett Goldstein, Zia Kelly, Daley Pearson, Russell Crowe, Tatyana Gillam, Molly Moriarty, Idris Elba, Tui Vincent, Cameron Chapek, Victoria Zerbst, Amalia Millepied, Taika Waititi, Alan Spies, Tristan Hemsworth, Manny Spero, Arka Das, Stellan Skarsgård, Elsa Rodrigo-Porter, Justin Paul Hitchcock, Jaimee Rose Lynn, Matatia Foa'i, Emmeline Luka Bale, Jonny Brugh, Sam Neill, Ava Rodrigo-Porter, Izaac Winderbaum, Samantha Allsop, Adam Todd, Josh Heuston, Christian Bale, Rosangela Fasano, Pom Klementieff, Karen Gillan, Luke Hemsworth, Ronin Fabi, Sasha Hemsworth, Greg Mitchell",Taika Waititi,Barry Idoine,"Steve Gan, Larry Lieber, Jack Kirby, Keith Giffen, Bill Mantlo, Jennifer Kaytin Robinson, Don Heck, Stan Lee, Steve Englehart, Taika Waititi, Jim Starlin","Victoria Alonso, Brian Chapek, Kevin Feige, Brad Winderbaum, Todd Hallowell, Louis D'Esposito, Chris Hemsworth","Nami Melumad, Michael Giacchino",6.1,447909,/pIkRyD18kl4FhoCNQuWxWu5cBLM.jpg,7,2022,27
505642,Black Panther: Wakanda Forever,7.027,7097,Released,2022-11-09,859102154,162,250000000,tt9114286,en,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",9.2241,Forever.,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,"English, Français, , Español, ","Zainab Jah, Mabel Cadena, Alex Livinalli, Lupita Nyong'o, Florence Kasumba, Robert John Burke, Dorothy Steel, Anderson Cooper, Lieiry J. Perez Escalera, Taylor Holmes, Alan Wells, Danny Sapani, Michaela Coel, Richard Schiff, Connie Chiume, Angela Bassett, Sevyn Hill, Sal Lopez, Divine Love Konadu-Sun, Tenoch Huerta Mejía, Mackenro Alexander, Valerio Dorvillen, Martin Freeman, Manuel Chavez, Leonardo Castro Sitiriche, Letitia Wright, Gavin Macon, Julia Louis-Dreyfus, Trevor Noah, Amber Harrington, Délé Ogundiran, Chadwick Boseman, Michael Blake Kruse, Ivy Haralson, Judd Wild, Rudolph Massanga, Kamaru Usman, Angela Cipra, Gigi Bermingham, Floyd Anthony Johns Jr., Marija Abney, Zola Williams, Shawntae Hughes, Danai Gurira, Corey Hibbert, Janeshia Adams-Ginyard, Justin James Boykin, Jemini Powell, Magatte Saw, Juan Carlos Cantu, Lake Bell, Bill Barrett, Jonathan González Collins, Jermaine Brantley, Dominique Thorne, Jabari Exum, Sope Aluko, María Mercedes Coroy, Skylar Ebron, Granger Summerset II, Keisha Tucker, Gerardo Aldana, Baaba Maal, Irma Estella La Guerre, Zaiden James, María Telón, Aba Arthur, Winston Duke, Shawn Roberts, Isaach de Bankolé, Massamba Diop, Kevin Changaris, Michael B. Jordan, T. Love, Maya Macatumpag, Don Castor, Faya Madrid, Luke Lenza, Josué Maychi",Ryan Coogler,Autumn Durald Arkapaw,"Joe Robert Cole, Stan Lee, Jack Kirby, Ryan Coogler","Kevin Feige, Victoria Alonso, Nate Moore, Barry H. Waldman, Louis D'Esposito",Ludwig Göransson,6.6,343864,/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,11,2022,45
640146,Ant-Man and the Wasp: Quantumania,6.3,5489,Released,2023-02-15,476071180,125,200000000,tt10954600,en,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",7.1325,Witness the beginning of a new dynasty.,"Action, Adventure, Science Fiction","Marvel Studios, Kevin Feige Productions",United States of America,English,"Michelle Pfeiffer, Judy Jeffrey, Katy O'Brian, Osian Roberts, Tess Aubert, Nicola Peluso, Bill Murray, Jamie Andrew Cutler, Michael Douglas, Mark Weinman, Grahame Fox, Matthew Wood, Tom Scharpling, Tom Clark, Mia Gerstel, Ruben Rabasa, Randall Park, Evangeline Lilly, Jonathan Majors, David J. Castillo, Roger Craig Smith, Leonardo Taiwo, Tracy Jeffrey, Alan Heitz, William Jackson Harper, John Nayagam, Russell Balogh, Liran Nathan, Adam Sai, Ryan Bergara, Ross Mullan, David Dastmalchian, Cathy Chan, Briza Covarrubias, Loveday Smith, Harrison Daniels, Aisling Mara Andreica, Leon Cooke, Paul Rudd, Durassie Kiangangu, John Townsend, Milton Lopes, Jakari Fraser, Esther McAuley, Kathryn Newton, Tom Hiddleston, Corey Stoll, Nathan Blees, Owen Wilson, Greta Nayagam, Jamie Sai, Gregg Turkington, Mark Oliver Everett, Melanie Garcia, Dey Young, Jake Millgard, Sam Symons, Lucas Gerstel, Dinah Jeffrey, Brahmdeo Shannon Ramana, Patricia Belcher, Sierra Katow, Marielle Scott, Sir Cornwell",Peyton Reed,Bill Pope,"Stan Lee, Jeff Loveness, Jack Kirby, Larry Lieber, Ernie Hart, Andrew Reiber","Victoria Alonso, Louis D'Esposito, Kevin Feige, Stephen Broussard, Kevin De La Noy","Michael Paraskevas, Christophe Beck",6.0,261071,/qnqGbB22YJ7dSs4o6M7exTpNxPz.jpg,2,2023,7
447365,Guardians of the Galaxy Vol. 3,7.932,7779,Released,2023-05-03,845550000,150,250000000,tt6791350,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",12.8913,Once more with feeling.,"Science Fiction, Adventure, Action, Comedy","Marvel Studios, Kevin Feige Productions",United States of America,English,"Grecia Balboa, Scarlett Blum, Sarah Anne, Reinaldo Faberlle, Dane DiLiegro, Gregg Henry, Dave Bautista, Sarah Alami, Michael Rosenbaum, Brooklyn Skye Oliver, Murphy Weed, Asim Chaudhry, Alexis Hadesty, Kyle Mclean, James Gunn, Terence Rosemore, John William Wright, Bradley Cooper, Max Bickelhaup, Tara Strong, Yael Ocasio, Nico Santos, Austin Freeman, Elizabeth Debicki, Chris Pratt, Elan Gale, Benjamin Byron Davis, Sylvester Stallone, Christopher Fairbank, Joe Daru, Miriam Shor, Emery Grilliot, Pete Davidson, Michelle Civile, Randy Havens, Kai Zen, Adelynn Spoon, Diego Ward, Skylar Huntley, Nathan Fillion, Tara Warren, Jonathan Mercedes, Renae Moneymaker, Chukwudi Iwuji, Hanna Pak, Adriana Leonard, Karen Abercrombie, Dee Bradley Baker, Michael Rooker, Karen Gillan, Rhett Miller, Will Poulter, Jessica Fontaine, Amelia Waters, Jared Leland Gore, Elodie Clarke, Stephen Blackehart, Vin Diesel, Lloyd Kaufman, Natalia Safran, Linda Cardellini, Jasmine Munoz, Noa Raskin, Giovannie Cruz, Sean Gunn, Jennifer Holland, Seth Green, Judy Greer, Molly C. Quinn, Jonathan Fritschi, Darla Delgado, Bonnie Discepolo, Tiffany Smith, Mikaela Hoover, Henry Heffernan, Daniela Melchior, Pom Klementieff, Will Gunn, Ken Lyle, Clare Grant, Zoe Saldaña, Baby Dro, Caleb Spillyards, Grace Gunn, Gerardo Davila, Maria Bakalova, Brandon Morales, Candi VandiZandi, Autumn Griffin",James Gunn,Henry Braham,"Steve Gan, John Buscema, Larry Lieber, Stan Lee, Bill Mantlo, Sal Buscema, Jim Starlin, Steve Englehart, Roger Stern, Keith Giffen, Jack Kirby, Don Heck, James Gunn","Nik Korda, Kevin Feige, Victoria Alonso, Simon Hatt, Sara Smith, Louis D'Esposito",John Murphy,7.9,452150,/r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,5,2023,18
609681,The Marvels,6.0,3144,Released,2023-11-08,206136825,105,274800000,tt10676048,en,The Marvels,"When her duties send her to an anomalous wormhole linked to a Kree revolutionary, Carol's powers become entangled with that of Jersey City super-fan Kamala Khan, aka Ms. Marvel, and Carol's estranged niece, now S.A.B.E.R. astronaut Captain Monica Rambeau. Together, this unlikely trio must team up and learn to work in concert to save the universe.",7.4643,Higher. Further. Faster. Together.,"Science Fiction, Adventure, Action","Marvel Studios, Kevin Feige Productions",United States of America,"English, اردو","Hansen Burton, Zenobia Shroff, Daniel Monteiro, Iman Vellani, Rachel John, Alex Hughes, Remi Dabiri-McQuaid, Hailee Steinfeld, Shardiah Ssagala, Gary Lewis, Ffion Jolly, Tessa Thompson, Abraham Popoola, Cecily Cleeve, Samuel L. Jackson, Lashana Lynch, Fikayo Ifarajimi, Daniel Ings, Kennedy McCallum-Martin, Saagar Shaikh, Savannah Skinner-Henry, Teyonah Parris, Leila Farzad, Shereen Walker, Kya Garwood, Jett Klyne, Zawe Ashton, Park Seo-jun, Mohan Kapur, Kelsey Grammer, Brie Larson",Nia DaCosta,Sean Bobbitt,"Megan McDonnell, Nia DaCosta, Elissa Karasik","Victoria Alonso, Louis D'Esposito, Kevin Feige, Matthew Jenkins, Mary Livanos, Jonathan Schwartz",Laura Karpman,5.5,157753,/9GBhzXMFjgcZ3FdR9w3bUMMTps5.jpg,11,2023,45
533535,Deadpool & Wolverine,7.571,7906,Released,2024-07-24,1338073645,128,200000000,tt6263850,en,Deadpool & Wolverine,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit-up again with an even more reluctant Wolverine.",27.9481,Come together.,"Action, Comedy, Science Fiction","Marvel Studios, Maximum Effort, 21 Laps Entertainment, 20th Century Studios, Kevin Feige Productions, TSG Entertainment",United States of America,English,"Nick Pauley, Chloe Kibble, Ryan Reynolds, Aaron W Reed, Rob Mac, Daniel Medina Ramos, Sonita Henry, Wunmi Mosaku, Dafne Keen, James Dryden, Leslie Uggams, Matthew McConaughey, Ryan McKen, Billy Clements, Brianna Hildebrand, Mike Waters, Eduardo Gago Muñoz, Stefan Kapičić, Jon Favreau, Aydin Ahmed, Leemore Marrett Jr., Ayesha Hussain, Harry Holland, Kevin Fortin, Jade Lye, OIin Reynolds, Nilly Cetin, Rob Delaney, Karan Soni, Emma Corrin, Alex Kyshkovych, Ollie Palmer, Greg Hemphill, Randal Reeder, Curtis Rowland Small, Jessica Walker, James Reynolds, Matthew Macfadyen, Wesley Snipes, Lewis Tan, Ed Kear, Nathan Fillion, Aaron Stanford, Henry Cavill, Paul Mullin, Paul G. Raymond, Hugh Jackman, Morena Baccarin, Nanak Phlora, Luke Bennett, Tyler Mane, Blake Lively, Chris Evans, Jennifer Garner, Inez Reynolds, Channing Tatum, Shioli Kutsuna",Shawn Levy,George Richmond,"Len Wein, Ryan Reynolds, Herb Trimpe, Fabian Nicieza, Rhett Reese, Zeb Wells, John Romita Sr., Rob Liefeld, Paul Wernick, Roy Thomas, Shawn Levy, Andrew Reiber","Ryan Reynolds, Wendy Jacobson, Kevin Feige, Rhett Reese, Shawn Levy, George Dewey, Simon Kinberg, Paul Wernick, Jonathon Komack Martin, Lauren Shuler Donner, Josh McLaglen, Mary McLaglen, Louis D'Esposito",Rob Simonsen,7.5,537306,/8cdWjvZQUExUUTzyp4t6EDMubfO.jpg,7,2024,30
